number,name,FIPS,Cancer
1400,"mississippi,jones",28067.0,3.0
1401,"mississippi,kemper",28069.0,5.0
1402,"mississippi,lafayette",28071.0,3.0
1403,"mississippi,lamar",28073.0,3.0
1404,"mississippi,lauderdale",28075.0,4.0
1405,"mississippi,lawrence",28077.0,5.0
1406,"mississippi,leake",28079.0,5.0
1407,"mississippi,lee",28081.0,5.0
1408,"mississippi,leflore",28083.0,4.0
1409,"mississippi,lincoln",28085.0,4.0
1410,"mississippi,lowndes",28087.0,3.0
1411,"mississippi,madison",28089.0,3.0
1412,"mississippi,marion",28091.0,4.0
1413,"mississippi,marshall",28093.0,5.0
1414,"mississippi,monroe",28095.0,4.0
1415,"mississippi,montgomery",28097.0,2.0
1416,"mississippi,neshoba",28099.0,5.0
1417,"mississippi,newton",28101.0,4.0
1418,"mississippi,noxubee",28103.0,2.0
1419,"mississippi,oktibbeha",28105.0,3.0
1420,"mississippi,panola",28107.0,5.0
1421,"mississippi,pearl river",28109.0,5.0
1422,"mississippi,perry",28111.0,5.0
1423,"mississippi,pike",28113.0,4.0
1424,"mississippi,pontotoc",28115.0,4.0
1425,"mississippi,prentiss",28117.0,5.0
1426,"mississippi,quitman",28119.0,5.0
1427,"mississippi,rankin",28121.0,3.0
1428,"mississippi,scott",28123.0,5.0
1429,"mississippi,sharkey",28125.0,
1430,"mississippi,simpson",28127.0,4.0
1431,"mississippi,smith",28129.0,2.0
1432,"mississippi,stone",28131.0,5.0
1433,"mississippi,sunflower",28133.0,3.0
1434,"mississippi,tallahatchie",28135.0,4.0
1435,"mississippi,tate",28137.0,5.0
1436,"mississippi,tippah",28139.0,5.0
1437,"mississippi,tishomingo",28141.0,5.0
1438,"mississippi,tunica",28143.0,4.0
1439,"mississippi,union",28145.0,4.0
1440,"mississippi,walthall",28147.0,4.0
1441,"mississippi,warren",28149.0,4.0
1442,"mississippi,washington",28151.0,4.0
1443,"mississippi,wayne",28153.0,4.0
1444,"mississippi,webster",28155.0,5.0
1445,"mississippi,wilkinson",28157.0,5.0
1446,"mississippi,winston",28159.0,4.0
1447,"mississippi,yalobusha",28161.0,5.0
1448,"mississippi,yazoo",28163.0,4.0
1449,"missouri,adair",29001.0,2.0
1450,"missouri,andrew",29003.0,2.0
1451,"missouri,atchison",29005.0,2.0
1452,"missouri,audrain",29007.0,5.0
1453,"missouri,barry",29009.0,4.0
1454,"missouri,barton",29011.0,
1455,"missouri,bates",29013.0,3.0
1456,"missouri,benton",29015.0,
1457,"missouri,bollinger",29017.0,5.0
1458,"missouri,boone",29019.0,2.0
1459,"missouri,buchanan",29021.0,5.0
1460,"missouri,butler",29023.0,5.0
1461,"missouri,caldwell",29025.0,
1462,"missouri,callaway",29027.0,4.0
1463,"missouri,camden",29029.0,3.0
1464,"missouri,cape girardeau",29031.0,3.0
1465,"missouri,carroll",29033.0,5.0
1466,"missouri,carter",29035.0,
1467,"missouri,cass",29037.0,4.0
1468,"missouri,cedar",29039.0,
1469,"missouri,chariton",29041.0,2.0
1470,"missouri,christian",29043.0,2.0
1471,"missouri,clark",29045.0,5.0
1472,"missouri,clay",29047.0,3.0
1473,"missouri,clinton",29049.0,4.0
1474,"missouri,cole",29051.0,2.0
1475,"missouri,cooper",29053.0,
1476,"missouri,crawford",29055.0,5.0
1477,"missouri,dade",29057.0,
1478,"missouri,dallas",29059.0,
1479,"missouri,daviess",29061.0,2.0
1480,"missouri,de kalb",29063.0,2.0
1481,"missouri,dent",29065.0,
1482,"missouri,douglas",29067.0,5.0
1483,"missouri,dunklin",29069.0,5.0
1484,"missouri,franklin",29071.0,4.0
1485,"missouri,gasconade",29073.0,5.0
1486,"missouri,gentry",29075.0,3.0
1487,"missouri,greene",29077.0,2.0
1488,"missouri,grundy",29079.0,2.0
1489,"missouri,harrison",29081.0,3.0
1490,"missouri,henry",29083.0,4.0
1491,"missouri,hickory",29085.0,3.0
1492,"missouri,holt",29087.0,
1493,"missouri,howard",29089.0,2.0
1494,"missouri,howell",29091.0,4.0
1495,"missouri,iron",29093.0,5.0
1496,"missouri,jackson",29095.0,4.0
1497,"missouri,jasper",29097.0,3.0
1498,"missouri,jefferson",29099.0,5.0
1499,"missouri,johnson",29101.0,3.0
1500,"missouri,knox",29103.0,
1501,"missouri,laclede",29105.0,4.0
1502,"missouri,lafayette",29107.0,3.0
1503,"missouri,lawrence",29109.0,3.0
1504,"missouri,lewis",29111.0,5.0
1505,"missouri,lincoln",29113.0,5.0
1506,"missouri,linn",29115.0,5.0
1507,"missouri,livingston",29117.0,3.0
1508,"missouri,mcdonald",29119.0,5.0
1509,"missouri,macon",29121.0,2.0
1510,"missouri,madison",29123.0,
1511,"missouri,maries",29125.0,
1512,"missouri,marion",29127.0,5.0
1513,"missouri,mercer",29129.0,
1514,"missouri,miller",29131.0,5.0
1515,"missouri,mississippi",29133.0,
1516,"missouri,moniteau",29135.0,
1517,"missouri,monroe",29137.0,3.0
1518,"missouri,montgomery",29139.0,
1519,"missouri,morgan",29141.0,5.0
1520,"missouri,new madrid",29143.0,
1521,"missouri,newton",29145.0,3.0
1522,"missouri,nodaway",29147.0,3.0
1523,"missouri,oregon",29149.0,
1524,"missouri,osage",29151.0,1.0
1525,"missouri,ozark",29153.0,
1526,"missouri,pemiscot",29155.0,5.0
1527,"missouri,perry",29157.0,3.0
1528,"missouri,pettis",29159.0,3.0
1529,"missouri,phelps",29161.0,4.0
1530,"missouri,pike",29163.0,4.0
1531,"missouri,platte",29165.0,2.0
1532,"missouri,polk",29167.0,3.0
1533,"missouri,pulaski",29169.0,4.0
1534,"missouri,putnam",29171.0,
1535,"missouri,ralls",29173.0,
1536,"missouri,randolph",29175.0,4.0
1537,"missouri,ray",29177.0,5.0
1538,"missouri,reynolds",29179.0,3.0
1539,"missouri,ripley",29181.0,5.0
1540,"missouri,st charles",29183.0,3.0
1541,"missouri,st clair",29185.0,
1542,"missouri,st francois",29187.0,5.0
1543,"missouri,st louis",29189.0,3.0
1544,"missouri,st louis city",29510.0,5.0
1545,"missouri,ste genevieve",29190.0,
1546,"missouri,saline",29195.0,4.0
1547,"missouri,schuyler",29197.0,
1548,"missouri,scotland",29199.0,1.0
1549,"missouri,scott",29201.0,5.0
1550,"missouri,shannon",29203.0,3.0
1551,"missouri,shelby",29205.0,4.0
1552,"missouri,stoddard",29207.0,5.0
1553,"missouri,stone",29209.0,
1554,"missouri,sullivan",29211.0,5.0
1555,"missouri,taney",29213.0,4.0
1556,"missouri,texas",29215.0,3.0
1557,"missouri,vernon",29217.0,4.0
1558,"missouri,warren",29219.0,4.0
1559,"missouri,washington",29221.0,5.0
1560,"missouri,wayne",29223.0,5.0
1561,"missouri,webster",29225.0,3.0
1562,"missouri,worth",29227.0,
1563,"missouri,wright",29229.0,5.0
1564,"montana,beaverhead",30001.0,1.0
1565,"montana,big horn",30003.0,1.0
1566,"montana,blaine",30005.0,2.0
1567,"montana,broadwater",30007.0,1.0
1568,"montana,carbon",30009.0,1.0
1569,"montana,carter",30011.0,
1570,"montana,cascade",30013.0,3.0
1571,"montana,chouteau",30015.0,2.0
1572,"montana,custer",30017.0,1.0
1573,"montana,daniels",30019.0,
1574,"montana,dawson",30021.0,1.0
1575,"montana,deer lodge",30023.0,2.0
1576,"montana,fallon",30025.0,
1577,"montana,fergus",30027.0,1.0
1578,"montana,flathead",30029.0,2.0
1579,"montana,gallatin",30031.0,1.0
1580,"montana,garfield",30033.0,
1581,"montana,glacier",30035.0,5.0
1582,"montana,golden valley",30037.0,
1583,"montana,granite",30039.0,
1584,"montana,hill",30041.0,1.0
1585,"montana,jefferson",30043.0,2.0
1586,"montana,judith basin",30045.0,
1587,"montana,lake",30047.0,1.0
1588,"montana,lewis and clark",30049.0,2.0
1589,"montana,liberty",30051.0,
1590,"montana,lincoln",30053.0,3.0
1591,"montana,mccone",30055.0,
1592,"montana,madison",30057.0,1.0
1593,"montana,meagher",30059.0,
1594,"montana,mineral",30061.0,2.0
1595,"montana,missoula",30063.0,2.0
1596,"montana,musselshell",30065.0,1.0
1597,"montana,park",30067.0,1.0
1598,"montana,petroleum",30069.0,
1599,"montana,phillips",30071.0,1.0
1600,"montana,pondera",30073.0,1.0
1601,"montana,powder river",30075.0,
1602,"montana,powell",30077.0,5.0
1603,"montana,prairie",30079.0,
1604,"montana,ravalli",30081.0,1.0
1605,"montana,richland",30083.0,1.0
1606,"montana,roosevelt",30085.0,3.0
1607,"montana,rosebud",30087.0,1.0
1608,"montana,sanders",30089.0,2.0
1609,"montana,sheridan",30091.0,2.0
1610,"montana,silver bow",30093.0,2.0
1611,"montana,stillwater",30095.0,1.0
1612,"montana,sweet grass",30097.0,
1613,"montana,teton",30099.0,1.0
1614,"montana,toole",30101.0,1.0
1615,"montana,treasure",30103.0,
1616,"montana,valley",30105.0,2.0
1617,"montana,wheatland",30107.0,
1618,"montana,wibaux",30109.0,
1619,"montana,yellowstone",30111.0,2.0
1620,"montana,yellowstone national",30112.0,
1621,"nebraska,adams",31001.0,2.0
1622,"nebraska,antelope",31003.0,1.0
1623,"nebraska,arthur",31005.0,
1624,"nebraska,banner",31007.0,
1625,"nebraska,blaine",31009.0,
1626,"nebraska,boone",31011.0,1.0
1627,"nebraska,box butte",31013.0,1.0
1628,"nebraska,boyd",31015.0,
1629,"nebraska,brown",31017.0,2.0
1630,"nebraska,buffalo",31019.0,2.0
1631,"nebraska,burt",31021.0,3.0
1632,"nebraska,butler",31023.0,1.0
1633,"nebraska,cass",31025.0,2.0
1634,"nebraska,cedar",31027.0,1.0
1635,"nebraska,chase",31029.0,1.0
1636,"nebraska,cherry",31031.0,1.0
1637,"nebraska,cheyenne",31033.0,1.0
1638,"nebraska,clay",31035.0,1.0
1639,"nebraska,colfax",31037.0,1.0
1640,"nebraska,cuming",31039.0,1.0
1641,"nebraska,custer",31041.0,1.0
1642,"nebraska,dakota",31043.0,3.0
1643,"nebraska,dawes",31045.0,1.0
1644,"nebraska,dawson",31047.0,1.0
1645,"nebraska,deuel",31049.0,
1646,"nebraska,dixon",31051.0,2.0
1647,"nebraska,dodge",31053.0,3.0
1648,"nebraska,douglas",31055.0,3.0
1649,"nebraska,dundy",31057.0,
1650,"nebraska,fillmore",31059.0,1.0
1651,"nebraska,franklin",31061.0,
1652,"nebraska,frontier",31063.0,
1653,"nebraska,furnas",31065.0,2.0
1654,"nebraska,gage",31067.0,3.0
1655,"nebraska,garden",31069.0,1.0
1656,"nebraska,garfield",31071.0,
1657,"nebraska,gosper",31073.0,
1658,"nebraska,grant",31075.0,
1659,"nebraska,greeley",31077.0,
1660,"nebraska,hall",31079.0,2.0
1661,"nebraska,hamilton",31081.0,2.0
1662,"nebraska,harlan",31083.0,
1663,"nebraska,hayes",31085.0,
1664,"nebraska,hitchcock",31087.0,1.0
1665,"nebraska,holt",31089.0,1.0
1666,"nebraska,hooker",31091.0,
1667,"nebraska,howard",31093.0,2.0
1668,"nebraska,jefferson",31095.0,2.0
1669,"nebraska,johnson",31097.0,3.0
1670,"nebraska,kearney",31099.0,2.0
1671,"nebraska,keith",31101.0,1.0
1672,"nebraska,keya paha",31103.0,
1673,"nebraska,kimball",31105.0,1.0
1674,"nebraska,knox",31107.0,1.0
1675,"nebraska,lancaster",31109.0,2.0
1676,"nebraska,lincoln",31111.0,2.0
1677,"nebraska,logan",31113.0,
1678,"nebraska,loup",31115.0,
1679,"nebraska,mcpherson",31117.0,
1680,"nebraska,madison",31119.0,2.0
1681,"nebraska,merrick",31121.0,1.0
1682,"nebraska,morrill",31123.0,1.0
1683,"nebraska,nance",31125.0,1.0
1684,"nebraska,nemaha",31127.0,3.0
1685,"nebraska,nuckolls",31129.0,1.0
1686,"nebraska,otoe",31131.0,2.0
1687,"nebraska,pawnee",31133.0,1.0
1688,"nebraska,perkins",31135.0,
1689,"nebraska,phelps",31137.0,1.0
1690,"nebraska,pierce",31139.0,2.0
1691,"nebraska,platte",31141.0,1.0
1692,"nebraska,polk",31143.0,1.0
1693,"nebraska,red willow",31145.0,2.0
1694,"nebraska,richardson",31147.0,3.0
1695,"nebraska,rock",31149.0,
1696,"nebraska,saline",31151.0,1.0
1697,"nebraska,sarpy",31153.0,3.0
1698,"nebraska,saunders",31155.0,3.0
1699,"nebraska,scotts bluff",31157.0,1.0
1700,"nebraska,seward",31159.0,1.0
1701,"nebraska,sheridan",31161.0,1.0
1702,"nebraska,sherman",31163.0,1.0
1703,"nebraska,sioux",31165.0,
1704,"nebraska,stanton",31167.0,1.0
1705,"nebraska,thayer",31169.0,2.0
1706,"nebraska,thomas",31171.0,
1707,"nebraska,thurston",31173.0,3.0
1708,"nebraska,valley",31175.0,1.0
1709,"nebraska,washington",31177.0,1.0
1710,"nebraska,wayne",31179.0,1.0
1711,"nebraska,webster",31181.0,1.0
1712,"nebraska,wheeler",31183.0,
1713,"nebraska,york",31185.0,2.0
1714,"nevada,carson city",32510.0,1.0
1715,"nevada,churchill",32001.0,1.0
1716,"nevada,clark",32003.0,1.0
1717,"nevada,douglas",32005.0,1.0
1718,"nevada,elko",32007.0,1.0
1719,"nevada,esmeralda",32009.0,
1720,"nevada,eureka",32011.0,
1721,"nevada,humboldt",32013.0,1.0
1722,"nevada,lander",32015.0,
1723,"nevada,lincoln",32017.0,1.0
1724,"nevada,lyon",32019.0,2.0
1725,"nevada,mineral",32021.0,1.0
1726,"nevada,nye",32023.0,1.0
1727,"nevada,pershing",32027.0,1.0
1728,"nevada,storey",32029.0,1.0
1729,"nevada,washoe",32031.0,1.0
1730,"nevada,white pine",32033.0,1.0
1731,"new hampshire,belknap",33001.0,3.0
1732,"new hampshire,carroll",33003.0,3.0
1733,"new hampshire,cheshire",33005.0,3.0
1734,"new hampshire,coos",33007.0,3.0
1735,"new hampshire,grafton",33009.0,1.0
1736,"new hampshire,hillsborough",33011.0,2.0
1737,"new hampshire,merrimack",33013.0,3.0
1738,"new hampshire,rockingham",33015.0,3.0
1739,"new hampshire,strafford",33017.0,3.0
1740,"new hampshire,sullivan",33019.0,3.0
1741,"new jersey,atlantic",34001.0,3.0
1742,"new jersey,bergen",34003.0,1.0
1743,"new jersey,burlington",34005.0,3.0
1744,"new jersey,camden",34007.0,3.0
1745,"new jersey,cape may",34009.0,3.0
1746,"new jersey,cumberland",34011.0,4.0
1747,"new jersey,essex",34013.0,1.0
1748,"new jersey,gloucester",34015.0,3.0
1749,"new jersey,hudson",34017.0,1.0
1750,"new jersey,hunterdon",34019.0,1.0
1751,"new jersey,mercer",34021.0,1.0
1752,"new jersey,middlesex",34023.0,1.0
1753,"new jersey,monmouth",34025.0,2.0
1754,"new jersey,morris",34027.0,1.0
1755,"new jersey,ocean",34029.0,3.0
1756,"new jersey,passaic",34031.0,1.0
1757,"new jersey,salem",34033.0,4.0
1758,"new jersey,somerset",34035.0,1.0
1759,"new jersey,sussex",34037.0,2.0
1760,"new jersey,union",34039.0,1.0
1761,"new jersey,warren",34041.0,2.0
1762,"new mexico,bernalillo",35001.0,1.0
1763,"new mexico,catron",35003.0,1.0
1764,"new mexico,chaves",35005.0,2.0
1765,"new mexico,cibola",35006.0,1.0
1766,"new mexico,colfax",35007.0,1.0
1767,"new mexico,curry",35009.0,1.0
1768,"new mexico,de baca",35011.0,
1769,"new mexico,dona ana",35013.0,1.0
1770,"new mexico,eddy",35015.0,1.0
1771,"new mexico,grant",35017.0,1.0
1772,"new mexico,guadalupe",35019.0,1.0
1773,"new mexico,harding",35021.0,
1774,"new mexico,hidalgo",35023.0,
1775,"new mexico,lea",35025.0,2.0
1776,"new mexico,lincoln",35027.0,1.0
1777,"new mexico,los alamos",35028.0,1.0
1778,"new mexico,luna",35029.0,1.0
1779,"new mexico,mckinley",35031.0,1.0
1780,"new mexico,mora",35033.0,1.0
1781,"new mexico,otero",35035.0,2.0
1782,"new mexico,quay",35037.0,1.0
1783,"new mexico,rio arriba",35039.0,1.0
1784,"new mexico,roosevelt",35041.0,1.0
1785,"new mexico,san juan",35043.0,1.0
1786,"new mexico,san miguel",35045.0,2.0
1787,"new mexico,sandoval",35047.0,1.0
1788,"new mexico,santa fe",35049.0,1.0
1789,"new mexico,sierra",35051.0,2.0
1790,"new mexico,socorro",35053.0,1.0
1791,"new mexico,taos",35055.0,1.0
1792,"new mexico,torrance",35057.0,1.0
1793,"new mexico,union",35059.0,1.0
1794,"new mexico,valencia",35061.0,1.0
1795,"new york,albany",36001.0,3.0
1796,"new york,allegany",36003.0,3.0
1797,"new york,bronx",36005.0,1.0
1798,"new york,broome",36007.0,3.0
1799,"new york,cattaraugus",36009.0,3.0
1800,"new york,cayuga",36011.0,4.0
1801,"new york,chautauqua",36013.0,4.0
1802,"new york,chemung",36015.0,3.0
1803,"new york,chenango",36017.0,3.0
1804,"new york,clinton",36019.0,3.0
1805,"new york,columbia",36021.0,3.0
1806,"new york,cortland",36023.0,3.0
1807,"new york,delaware",36025.0,3.0
1808,"new york,dutchess",36027.0,3.0
1809,"new york,erie",36029.0,3.0
1810,"new york,essex",36031.0,3.0
1811,"new york,franklin",36033.0,2.0
1812,"new york,fulton",36035.0,3.0
1813,"new york,genesee",36037.0,3.0
1814,"new york,greene",36039.0,4.0
1815,"new york,hamilton",36041.0,
1816,"new york,herkimer",36043.0,3.0
1817,"new york,jefferson",36045.0,4.0
1818,"new york,kings",36047.0,1.0
1819,"new york,lewis",36049.0,3.0
1820,"new york,livingston",36051.0,3.0
1821,"new york,madison",36053.0,4.0
1822,"new york,monroe",36055.0,2.0
1823,"new york,montgomery",36057.0,3.0
1824,"new york,nassau",36059.0,2.0
1825,"new york,new york",36061.0,1.0
1826,"new york,niagara",36063.0,4.0
1827,"new york,oneida",36065.0,4.0
1828,"new york,onondaga",36067.0,3.0
1829,"new york,ontario",36069.0,3.0
1830,"new york,orange",36071.0,3.0
1831,"new york,orleans",36073.0,5.0
1832,"new york,oswego",36075.0,4.0
1833,"new york,otsego",36077.0,3.0
1834,"new york,putnam",36079.0,3.0
1835,"new york,queens",36081.0,1.0
1836,"new york,rensselaer",36083.0,3.0
1837,"new york,richmond",36085.0,2.0
1838,"new york,rockland",36087.0,1.0
1839,"new york,st lawrence",36089.0,4.0
1840,"new york,saratoga",36091.0,2.0
1841,"new york,schenectady",36093.0,3.0
1842,"new york,schoharie",36095.0,3.0
1843,"new york,schuyler",36097.0,4.0
1844,"new york,seneca",36099.0,4.0
1845,"new york,steuben",36101.0,3.0
1846,"new york,suffolk",36103.0,3.0
1847,"new york,sullivan",36105.0,3.0
1848,"new york,tioga",36107.0,3.0
1849,"new york,tompkins",36109.0,1.0
1850,"new york,ulster",36111.0,3.0
1851,"new york,warren",36113.0,3.0
1852,"new york,washington",36115.0,3.0
1853,"new york,wayne",36117.0,3.0
1854,"new york,westchester",36119.0,1.0
1855,"new york,wyoming",36121.0,3.0
1856,"new york,yates",36123.0,
1857,"north carolina,alamance",37001.0,3.0
1858,"north carolina,alexander",37003.0,3.0
1859,"north carolina,alleghany",37005.0,4.0
1860,"north carolina,anson",37007.0,
1861,"north carolina,ashe",37009.0,2.0
1862,"north carolina,avery",37011.0,3.0
1863,"north carolina,beaufort",37013.0,4.0
1864,"north carolina,bertie",37015.0,2.0
1865,"north carolina,bladen",37017.0,3.0
1866,"north carolina,brunswick",37019.0,3.0
1867,"north carolina,buncombe",37021.0,3.0
1868,"north carolina,burke",37023.0,4.0
1869,"north carolina,cabarrus",37025.0,3.0
1870,"north carolina,caldwell",37027.0,4.0
1871,"north carolina,camden",37029.0,1.0
1872,"north carolina,carteret",37031.0,3.0
1873,"north carolina,caswell",37033.0,5.0
1874,"north carolina,catawba",37035.0,4.0
1875,"north carolina,chatham",37037.0,1.0
1876,"north carolina,cherokee",37039.0,5.0
1877,"north carolina,chowan",37041.0,3.0
1878,"north carolina,clay",37043.0,3.0
1879,"north carolina,cleveland",37045.0,3.0
1880,"north carolina,columbus",37047.0,5.0
1881,"north carolina,craven",37049.0,4.0
1882,"north carolina,cumberland",37051.0,4.0
1883,"north carolina,currituck:knotts",37053.0,
1884,"north carolina,currituck:main",37054.0,
1885,"north carolina,currituck:spit",37054.5,
1886,"north carolina,dare",37055.0,3.0
1887,"north carolina,davidson",37057.0,4.0
1888,"north carolina,davie",37059.0,5.0
1889,"north carolina,duplin",37061.0,3.0
1890,"north carolina,durham",37063.0,2.0
1891,"north carolina,edgecombe",37065.0,3.0
1892,"north carolina,forsyth",37067.0,3.0
1893,"north carolina,franklin",37069.0,4.0
1894,"north carolina,gaston",37071.0,5.0
1895,"north carolina,gates",37073.0,
1896,"north carolina,graham",37075.0,3.0
1897,"north carolina,granville",37077.0,4.0
1898,"north carolina,greene",37079.0,
1899,"north carolina,guilford",37081.0,3.0
1900,"north carolina,halifax",37083.0,3.0
1901,"north carolina,harnett",37085.0,4.0
1902,"north carolina,haywood",37087.0,3.0
1903,"north carolina,henderson",37089.0,3.0
1904,"north carolina,hertford",37091.0,2.0
1905,"north carolina,hoke",37093.0,3.0
1906,"north carolina,hyde",37095.0,
1907,"north carolina,iredell",37097.0,3.0
1908,"north carolina,jackson",37099.0,3.0
1909,"north carolina,johnston",37101.0,4.0
1910,"north carolina,jones",37103.0,4.0
1911,"north carolina,lee",37105.0,3.0
1912,"north carolina,lenoir",37107.0,3.0
1913,"north carolina,lincoln",37109.0,3.0
1914,"north carolina,mcdowell",37111.0,5.0
1915,"north carolina,macon",37113.0,3.0
1916,"north carolina,madison",37115.0,
1917,"north carolina,martin",37117.0,
1918,"north carolina,mecklenburg",37119.0,1.0
1919,"north carolina,mitchell",37121.0,4.0
1920,"north carolina,montgomery",37123.0,
1921,"north carolina,moore",37125.0,3.0
1922,"north carolina,nash",37127.0,4.0
1923,"north carolina,new hanover",37129.0,2.0
1924,"north carolina,northampton",37131.0,3.0
1925,"north carolina,onslow",37133.0,4.0
1926,"north carolina,orange",37135.0,2.0
1927,"north carolina,pamlico",37137.0,
1928,"north carolina,pasquotank",37139.0,4.0
1929,"north carolina,pender",37141.0,3.0
1930,"north carolina,perquimans",37143.0,2.0
1931,"north carolina,person",37145.0,4.0
1932,"north carolina,pitt",37147.0,2.0
1933,"north carolina,polk",37149.0,3.0
1934,"north carolina,randolph",37151.0,4.0
1935,"north carolina,richmond",37153.0,4.0
1936,"north carolina,robeson",37155.0,4.0
1937,"north carolina,rockingham",37157.0,4.0
1938,"north carolina,rowan",37159.0,5.0
1939,"north carolina,rutherford",37161.0,4.0
1940,"north carolina,sampson",37163.0,3.0
1941,"north carolina,scotland",37165.0,5.0
1942,"north carolina,stanly",37167.0,5.0
1943,"north carolina,stokes",37169.0,5.0
1944,"north carolina,surry",37171.0,5.0
1945,"north carolina,swain",37173.0,5.0
1946,"north carolina,transylvania",37175.0,3.0
1947,"north carolina,tyrrell",37177.0,
1948,"north carolina,union",37179.0,2.0
1949,"north carolina,vance",37181.0,4.0
1950,"north carolina,wake",37183.0,1.0
1951,"north carolina,warren",37185.0,
1952,"north carolina,washington",37187.0,
1953,"north carolina,watauga",37189.0,3.0
1954,"north carolina,wayne",37191.0,4.0
1955,"north carolina,wilkes",37193.0,4.0
1956,"north carolina,wilson",37195.0,3.0
1957,"north carolina,yadkin",37197.0,4.0
1958,"north carolina,yancey",37199.0,5.0
1959,"north dakota,adams",38001.0,
1960,"north dakota,barnes",38003.0,1.0
1961,"north dakota,benson",38005.0,3.0
1962,"north dakota,billings",38007.0,
1963,"north dakota,bottineau",38009.0,2.0
1964,"north dakota,bowman",38011.0,1.0
1965,"north dakota,burke",38013.0,
1966,"north dakota,burleigh",38015.0,1.0
1967,"north dakota,cass",38017.0,2.0
1968,"north dakota,cavalier",38019.0,
1969,"north dakota,dickey",38021.0,1.0
1970,"north dakota,divide",38023.0,
1971,"north dakota,dunn",38025.0,
1972,"north dakota,eddy",38027.0,2.0
1973,"north dakota,emmons",38029.0,1.0
1974,"north dakota,foster",38031.0,2.0
1975,"north dakota,golden valley",38033.0,
1976,"north dakota,grand forks",38035.0,2.0
1977,"north dakota,grant",38037.0,
1978,"north dakota,griggs",38039.0,
1979,"north dakota,hettinger",38041.0,
1980,"north dakota,kidder",38043.0,
1981,"north dakota,la moure",38045.0,1.0
1982,"north dakota,logan",38047.0,
1983,"north dakota,mchenry",38049.0,3.0
1984,"north dakota,mcintosh",38051.0,1.0
1985,"north dakota,mckenzie",38053.0,3.0
1986,"north dakota,mclean",38055.0,3.0
1987,"north dakota,mercer",38057.0,2.0
1988,"north dakota,morton",38059.0,3.0
1989,"north dakota,mountrail",38061.0,3.0
1990,"north dakota,nelson",38063.0,2.0
1991,"north dakota,oliver",38065.0,
1992,"north dakota,pembina",38067.0,1.0
1993,"north dakota,pierce",38069.0,2.0
1994,"north dakota,ramsey",38071.0,4.0
1995,"north dakota,ransom",38073.0,1.0
1996,"north dakota,renville",38075.0,
1997,"north dakota,richland",38077.0,1.0
1998,"north dakota,rolette",38079.0,5.0
1999,"north dakota,sargent",38081.0,1.0
2000,"north dakota,sheridan",38083.0,
2001,"north dakota,sioux",38085.0,3.0
2002,"north dakota,slope",38087.0,
2003,"north dakota,stark",38089.0,1.0
2004,"north dakota,steele",38091.0,
2005,"north dakota,stutsman",38093.0,1.0
2006,"north dakota,towner",38095.0,
2007,"north dakota,traill",38097.0,3.0
2008,"north dakota,walsh",38099.0,2.0
2009,"north dakota,ward",38101.0,2.0
2010,"north dakota,wells",38103.0,1.0
2011,"north dakota,williams",38105.0,2.0
2012,"ohio,adams",39001.0,5.0
2013,"ohio,allen",39003.0,3.0
2014,"ohio,ashland",39005.0,4.0
2015,"ohio,ashtabula",39007.0,4.0
2016,"ohio,athens",39009.0,4.0
2017,"ohio,auglaize",39011.0,3.0
2018,"ohio,belmont",39013.0,4.0
2019,"ohio,brown",39015.0,5.0
2020,"ohio,butler",39017.0,4.0
2021,"ohio,carroll",39019.0,4.0
2022,"ohio,champaign",39021.0,3.0
2023,"ohio,clark",39023.0,4.0
2024,"ohio,clermont",39025.0,5.0
2025,"ohio,clinton",39027.0,
2026,"ohio,columbiana",39029.0,3.0
2027,"ohio,coshocton",39031.0,3.0
2028,"ohio,crawford",39033.0,4.0
2029,"ohio,cuyahoga",39035.0,3.0
2030,"ohio,darke",39037.0,3.0
2031,"ohio,defiance",39039.0,3.0
2032,"ohio,delaware",39041.0,2.0
2033,"ohio,erie",39043.0,3.0
2034,"ohio,fairfield",39045.0,3.0
2035,"ohio,fayette",39047.0,5.0
2036,"ohio,franklin",39049.0,3.0
2037,"ohio,fulton",39051.0,3.0
2038,"ohio,gallia",39053.0,5.0
2039,"ohio,geauga",39055.0,3.0
2040,"ohio,greene",39057.0,3.0
2041,"ohio,guernsey",39059.0,4.0
2042,"ohio,hamilton",39061.0,4.0
2043,"ohio,hancock",39063.0,3.0
2044,"ohio,hardin",39065.0,4.0
2045,"ohio,harrison",39067.0,3.0
2046,"ohio,henry",39069.0,
2047,"ohio,highland",39071.0,5.0
2048,"ohio,hocking",39073.0,3.0
2049,"ohio,holmes",39075.0,
2050,"ohio,huron",39077.0,4.0
2051,"ohio,jackson",39079.0,5.0
2052,"ohio,jefferson",39081.0,4.0
2053,"ohio,knox",39083.0,3.0
2054,"ohio,lake",39085.0,3.0
2055,"ohio,lawrence",39087.0,4.0
2056,"ohio,licking",39089.0,4.0
2057,"ohio,logan",39091.0,4.0
2058,"ohio,lorain",39093.0,3.0
2059,"ohio,lucas",39095.0,4.0
2060,"ohio,madison",39097.0,4.0
2061,"ohio,mahoning",39099.0,4.0
2062,"ohio,marion",39101.0,4.0
2063,"ohio,medina",39103.0,2.0
2064,"ohio,meigs",39105.0,
2065,"ohio,mercer",39107.0,3.0
2066,"ohio,miami",39109.0,3.0
2067,"ohio,monroe",39111.0,
2068,"ohio,montgomery",39113.0,3.0
